1.000000000000000000e+01 4.417255920595394847e-02 5.518190175483259942e-03 3.684733828024742142e+00 9.553995085716114610e-02 2.020424657439358640e+01 4.726605886315787264e-01 6.373474293993847795e+00 1.808962215548511887e-01 5.871335329891153521e+01 1.401252227483591906e+00 1.961182778565517593e+00 5.438543878455623926e+00 6.525673751591580529e-02 3.951562365779403563e-01 2.102912703185330656e+01 4.865626523352077015e+01 5.273751102480523922e-01 3.019443693001397921e+00 4.149267196655273549e-02
2.000000000000000000e+01 8.552499814018404631e-03 1.024474598087014420e-03 7.968155021178296993e-01 2.595242562681075033e-02 6.846420942781941577e+00 3.125736753065020412e-01 2.041750776068212314e+00 7.767049420026565787e-02 2.473495044268869947e+01 1.442753768349468890e+00 6.743211087049850727e-01 1.941401359656573122e+00 2.371454157273750890e-02 1.389069660631136738e-01 1.016667882307584136e+01 2.463990538395276531e+01 5.604302643430544295e-01 4.451628828317351960e+00 1.752217801411946607e-01
3.000000000000000000e+01 2.538419008566714704e-03 2.667459780862233769e-04 2.388669467408209568e-01 8.445169595995061229e-03 3.316497056297303736e+00 1.878074880700821847e-01 5.765240648075770080e-01 2.600894400725450861e-02 9.657822331664142723e+00 8.900926164765091686e-01 1.803385709275582283e-01 4.196187642335319490e-01 6.058832898250250329e-03 3.865485177529165428e-02 4.964833140814505441e+00 6.288127559785351650e+00 2.567436955753578109e-01 1.730482287106594352e+00 5.656725173526340189e-01
4.000000000000000000e+01 9.312668057075780591e-04 8.552467108108941028e-05 9.300463833798942870e-02 3.385504948730316647e-03 1.540407734266468820e+00 1.118220008800392684e-01 2.590863914417398939e-01 1.241428030006922444e-02 7.916367249030392017e+00 6.128028094416718696e-01 7.941754845901641269e-02 2.034332603455374366e-01 3.325425050387577700e-03 1.836544689582403356e-02 3.446706462553208894e+00 6.108656449862991167e+00 1.833826740966313373e-01 6.369130812064475178e-01 1.296706345876057931e+00
5.000000000000000000e+01 3.468224929564016584e-04 3.183433174278256403e-05 3.278085528748137661e-02 1.345458425676942377e-03 6.006624613025418613e-01 5.499562843102099446e-02 8.761321223141284309e-02 4.736066413242391408e-03 1.237348400197036735e+00 2.788316982367551877e-01 1.755725416620085647e-02 4.728081229456772283e-02 9.410554215799110580e-04 5.752090981470005596e-03 3.825627206865078733e-01 8.504953389540901298e-01 6.772478131369388810e-02 8.181346728670568780e-01 2.592503071890936983e+00
